Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2023-08-06,Lat Pulldown Close Grip,Back,80.0,kgs,10,,,
2023-08-06,Lat Pulldown Close Grip,Back,90.0,kgs,10,,,
2023-08-06,Lat Pulldown Close Grip,Back,90.0,kgs,9,,,
2023-08-06,Cable Curl,Biceps,17.5,kgs,12,,,
2023-08-06,Cable Curl,Biceps,21.25,kgs,12,,,
2023-08-06,Cable Curl,Biceps,28.75,kgs,13,,,
2023-08-06,Rack Pull,Back,70.0,kgs,10,,,
2023-08-06,Rack Pull,Back,110.0,kgs,6,,,
2023-08-06,Rack Pull,Back,140.0,kgs,7,,,
2023-08-06,EZ-Bar Curl,Biceps,40.0,kgs,8,,,
2023-08-06,EZ-Bar Curl,Biceps,46.0,kgs,8,,,
2023-08-06,EZ-Bar Curl,Biceps,52.0,kgs,6,,,
2023-08-06,Dumbbell Pull Over,Back,34.0,kgs,12,,,
2023-08-06,Dumbbell Pull Over,Back,36.0,kgs,12,,,
2023-08-06,Seated Incline Dumbbell Curl,Biceps,28.0,kgs,12,,,
2023-08-06,Seated Incline Dumbbell Curl,Biceps,28.0,kgs,13,,,
2023-08-07,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-07,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-07,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-07,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-07,Rear Delt Cable Fly,Shoulders,5.0,kgs,20,,,
2023-08-07,Rear Delt Cable Fly,Shoulders,10.0,kgs,16,,,
2023-08-07,Rear Delt Cable Fly,Shoulders,5.0,kgs,25,,,
2023-08-07,Rear Delt Cable Fly,Shoulders,10.0,kgs,17,,,
2023-08-07,Lateral Raise DB,Shoulders,16.0,kgs,14,,,
2023-08-07,Lateral Raise DB,Shoulders,16.0,kgs,14,,,
2023-08-07,Lateral Raise DB,Shoulders,16.0,kgs,14,,,
2023-08-07,Lateral Raise DB,Shoulders,16.0,kgs,14,,,
2023-08-07,Barbell Shrug,Back,70.0,kgs,10,,,
2023-08-07,Barbell Shrug,Back,80.0,kgs,10,,,
2023-08-07,Barbell Shrug,Back,90.0,kgs,10,,,
2023-08-07,Barbell Shrug,Back,102.5,kgs,13,,,
2023-08-07,Dumbbell Press,Shoulders,44.0,kgs,12,,,
2023-08-07,Dumbbell Press,Shoulders,44.0,kgs,12,,,
2023-08-07,Dumbbell Press,Shoulders,44.0,kgs,13,,,
2023-08-07,Dumbbell Press,Shoulders,48.0,kgs,12,,,
2023-08-07,Barbell Upright Row,Shoulders,30.0,kgs,12,,,
2023-08-07,Barbell Upright Row,Shoulders,30.0,kgs,12,,,
2023-08-07,Barbell Upright Row,Shoulders,30.0,kgs,12,,,
2023-08-07,Barbell Upright Row,Shoulders,30.0,kgs,12,,,
2023-08-07,Hyperextensions,Back,54.0,kgs,20,,,
2023-08-07,Hyperextensions,Back,64.0,kgs,15,,,
2023-08-07,Hyperextensions,Back,64.0,kgs,15,,,
2023-08-07,Hyperextensions,Back,64.0,kgs,15,,,
2023-08-07,Decline Situps,Abs,53.0,kgs,12,,,
2023-08-07,Decline Situps,Abs,53.0,kgs,12,,,
2023-08-07,Decline Crunch,Abs,27.0,kgs,20,,,
2023-08-07,Decline Crunch,Abs,27.0,kgs,20,,,
2023-08-08,Leg Extension Machine,Legs,63.5,kgs,6,,,
2023-08-08,Leg Extension Machine,Legs,70.5,kgs,6,,,
2023-08-08,Leg Extension Machine,Legs,85.5,kgs,6,,,
2023-08-08,Leg Extension Machine,Legs,105.5,kgs,12,,,
2023-08-08,Leg Extension Machine,Legs,117.0,kgs,12,,,
2023-08-08,Seated Leg Curl Machine,Legs,40.0,kgs,6,,,
2023-08-08,Seated Leg Curl Machine,Legs,47.0,kgs,6,,,
2023-08-08,Seated Leg Curl Machine,Legs,61.0,kgs,6,,,
2023-08-08,Seated Leg Curl Machine,Legs,75.0,kgs,12,,,
2023-08-08,Seated Leg Curl Machine,Legs,84.5,kgs,12,,,
2023-08-08,Standing Calf Raise Machine,Calves,145.0,kgs,10,,,
2023-08-08,Standing Calf Raise Machine,Calves,145.0,kgs,10,,,
2023-08-08,Standing Calf Raise Machine,Calves,155.0,kgs,10,,,
2023-08-08,Standing Calf Raise Machine,Calves,145.0,kgs,12,,,
2023-08-08,Barbell Squat,Legs,50.0,kgs,12,,,
2023-08-08,Barbell Squat,Legs,50.0,kgs,12,,,
2023-08-08,Barbell Squat,Legs,50.0,kgs,20,,,
2023-08-08,Romanian Deadlift,Legs,50.0,kgs,12,,,
2023-08-08,Romanian Deadlift,Legs,50.0,kgs,10,,,
2023-08-08,Romanian Deadlift,Legs,50.0,kgs,12,,,
2023-08-08,Lunges KB,Legs,24.0,kgs,10,,,
2023-08-08,Lunges KB,Legs,24.0,kgs,10,,,
2023-08-10,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-10,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-10,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-10,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,15,,,
2023-08-10,Cable Cross Lower Pec Focus,Chest,15.0,kgs,12,,,
2023-08-10,Cable Cross Lower Pec Focus,Chest,15.0,kgs,12,,,
2023-08-10,Cable Cross Lower Pec Focus,Chest,20.0,kgs,10,,,
2023-08-10,Dips Tricep Focused,Triceps,108.0,kgs,14,,,
2023-08-10,Dips Tricep Focused,Triceps,108.0,kgs,14,,,
2023-08-10,Dips Tricep Focused,Triceps,108.0,kgs,16,,,
2023-08-10,Dips Tricep Focused,Triceps,108.0,kgs,18,,,
2023-08-10,Flat Barbell Bench Press,Chest,80.0,kgs,8,,,
2023-08-10,Flat Barbell Bench Press,Chest,90.0,kgs,8,,,
2023-08-10,Flat Barbell Bench Press,Chest,100.0,kgs,8,,,
2023-08-10,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-08-10,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-08-10,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-08-10,Incline Dumbbell Bench Press,Chest,64.0,kgs,12,,,
2023-08-10,Incline Dumbbell Bench Press,Chest,68.0,kgs,10,,,
2023-08-10,Incline Dumbbell Bench Press,Chest,72.0,kgs,8,,,
2023-08-10,Cable Cross Lower Pec Focus,Chest,20.0,kgs,12,,,
2023-08-10,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-08-10,Incline Dumbbell Bench Press,Chest,85.0,kgs,8,,,
2023-08-10,Pull Over Chest focused,Chest,32.0,kgs,12,,,
2023-08-10,Pull Over Chest focused,Chest,32.0,kgs,12,,,
2023-08-10,Pull Over Chest focused,Chest,32.0,kgs,12,,,
2023-08-11,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-11,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-11,Rear Delt Cable Face Pull,Shoulders,25.0,kgs,12,,,
2023-08-11,Rear Delt Cable Face Pull,Shoulders,25.0,kgs,12,,,
2023-08-11,Pull Up,Back,108.0,kgs,8,,,
2023-08-11,Pull Up,Back,108.0,kgs,8,,,
2023-08-11,Pull Up,Back,108.0,kgs,8,,,
2023-08-11,Pull Up,Back,108.0,kgs,8,,,
2023-08-11,Lat Pulldown,Back,70.0,kgs,10,,,
2023-08-11,Lat Pulldown,Back,80.0,kgs,8,,,
2023-08-11,Lat Pulldown,Back,90.0,kgs,8,,,
2023-08-11,Lat Pulldown,Back,100.0,kgs,7,,,
2023-08-11,Cable Curl,Biceps,17.5,kgs,12,,,
2023-08-11,Cable Curl,Biceps,21.25,kgs,12,,,
2023-08-11,Cable Curl,Biceps,21.22,kgs,12,,,
2023-08-11,Cable Curl,Biceps,25.0,kgs,12,,,
2023-08-11,Lat Pulldown Close Grip,Back,80.0,kgs,10,,,
2023-08-11,Lat Pulldown Close Grip,Back,92.5,kgs,8,,,
2023-08-11,Lat Pulldown Close Grip,Back,100.0,kgs,5,,,
2023-08-11,EZ-Bar Preacher Curl,Biceps,20.0,kgs,10,,,
2023-08-11,EZ-Bar Preacher Curl,Biceps,30.0,kgs,8,,,
2023-08-11,EZ-Bar Preacher Curl,Biceps,20.0,kgs,10,,,
2023-08-11,EZ-Bar Preacher Curl,Biceps,20.0,kgs,10,,,
2023-08-11,DB Row Lats focus,Back,16.0,kgs,10,,,
2023-08-11,DB Row Lats focus,Back,18.0,kgs,10,,,
2023-08-11,DB Row Lats focus,Back,20.0,kgs,10,,,
2023-08-11,Seated Cable Row Narrowgrip,Back,90.0,kgs,8,,,
2023-08-11,Seated Cable Row Narrowgrip,Back,95.0,kgs,8,,,
2023-08-11,Seated Cable Row Narrowgrip,Back,100.0,kgs,8,,,
2023-08-11,Seated Cable Row Narrowgrip,Back,65.0,kgs,8,,,
2023-08-11,EZ-Bar Reverse Curl,Biceps,20.0,kgs,12,,,
2023-08-11,EZ-Bar Reverse Curl,Biceps,20.0,kgs,12,,,
2023-08-11,EZ-Bar Reverse Curl,Biceps,20.0,kgs,12,,,
2023-08-11,Dumbbell Pull Over,Back,34.0,kgs,12,,,
2023-08-11,Dumbbell Pull Over,Back,34.0,kgs,10,,,
2023-08-11,Dumbbell Pull Over,Back,34.0,kgs,10,,,
2023-08-12,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-12,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-12,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-12,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-12,Rear Delt Cable Fly,Shoulders,10.0,kgs,16,,,
2023-08-12,Rear Delt Cable Fly,Shoulders,10.0,kgs,16,,,
2023-08-12,Rear Delt Cable Fly,Shoulders,10.0,kgs,16,,,
2023-08-12,Rear Delt Cable Fly,Shoulders,10.0,kgs,24,,,
2023-08-12,Lateral Raise DB,Shoulders,16.0,kgs,16,,,
2023-08-12,Lateral Raise DB,Shoulders,16.0,kgs,16,,,
2023-08-12,Lateral Raise DB,Shoulders,16.0,kgs,16,,,
2023-08-12,Lateral Raise DB,Shoulders,16.0,kgs,24,,,
2023-08-12,Barbell Shrug,Back,70.0,kgs,10,,,
2023-08-12,Barbell Shrug,Back,80.0,kgs,10,,,
2023-08-12,Barbell Shrug,Back,90.0,kgs,10,,,
2023-08-12,Barbell Shrug,Back,105.0,kgs,10,,,
2023-08-12,Dumbbell Press,Shoulders,44.0,kgs,12,,,
2023-08-12,Dumbbell Press,Shoulders,44.0,kgs,12,,,
2023-08-12,Dumbbell Press,Shoulders,48.0,kgs,12,,,
2023-08-12,Dumbbell Press,Shoulders,48.0,kgs,12,,,
2023-08-12,Front Dumbbell Raise,Shoulders,20.0,kgs,12,,,
2023-08-12,Front Dumbbell Raise,Shoulders,20.0,kgs,10,,,
2023-08-12,Front Dumbbell Raise,Shoulders,20.0,kgs,12,,,
2023-08-12,Front Dumbbell Raise,Shoulders,20.0,kgs,12,,,
2023-08-12,Hyperextensions,Back,64.0,kgs,15,,,
2023-08-12,Hyperextensions,Back,64.0,kgs,15,,,
2023-08-12,Hyperextensions,Back,64.0,kgs,15,,,
2023-08-12,Decline Situps,Abs,53.0,kgs,12,,,
2023-08-12,Decline Situps,Abs,63.0,kgs,10,,,
2023-08-12,Decline Crunch,Abs,27.0,kgs,20,,,
2023-08-13,Leg Extension Machine,Legs,55.0,kgs,6,,,
2023-08-13,Leg Extension Machine,Legs,60.0,kgs,6,,,
2023-08-13,Leg Extension Machine,Legs,65.0,kgs,6,,,
2023-08-13,Leg Extension Machine,Legs,80.0,kgs,12,,,
2023-08-13,Leg Extension Machine,Legs,95.0,kgs,12,,,
2023-08-13,Seated Leg Curl Machine,Legs,40.0,kgs,6,,,
2023-08-13,Seated Leg Curl Machine,Legs,45.0,kgs,6,,,
2023-08-13,Seated Leg Curl Machine,Legs,50.0,kgs,6,,,
2023-08-13,Seated Leg Curl Machine,Legs,60.0,kgs,12,,,
2023-08-13,Seated Leg Curl Machine,Legs,65.0,kgs,10,,,
2023-08-13,Standing Calf Raise Machine,Calves,120.0,kgs,10,,,
2023-08-13,Seated Calf Raise Machine,Calves,20.0,kgs,20,,,
2023-08-13,Seated Calf Raise Machine,Calves,40.0,kgs,12,,,
2023-08-13,Seated Calf Raise Machine,Calves,50.0,kgs,10,,,
2023-08-13,Seated Calf Raise Machine,Calves,40.0,kgs,10,,,
2023-08-13,Leg Press,Legs,133.0,kgs,20,,,
2023-08-13,Leg Press,Legs,173.0,kgs,12,,,
2023-08-13,Leg Press,Legs,193.0,kgs,12,,,
2023-08-13,Leg Press,Legs,213.0,kgs,12,,,
2023-08-13,Leg Press,Legs,233.0,kgs,12,,,
2023-08-13,Romanian Deadlift,Legs,50.0,kgs,10,,,
2023-08-13,Romanian Deadlift,Legs,50.0,kgs,10,,,
2023-08-13,Romanian Deadlift,Legs,60.0,kgs,11,,,
2023-08-13,Decline Situps,Abs,53.0,kgs,16,,,
2023-08-13,Decline Situps,Abs,53.0,kgs,16,,,
2023-08-13,Decline Crunch,Abs,26.5,kgs,20,,,
2023-08-15,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-15,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-15,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-15,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-15,Pull Up,Back,106.2,kgs,8,,,
2023-08-15,Pull Up,Back,106.2,kgs,8,,,
2023-08-15,Pull Up,Back,106.2,kgs,8,,,
2023-08-15,Pull Up,Back,106.2,kgs,8,,,
2023-08-15,Cable Curl,Biceps,21.25,kgs,12,,,
2023-08-15,Cable Curl,Biceps,21.25,kgs,12,,,
2023-08-15,Cable Curl,Biceps,25.0,kgs,10,,,
2023-08-15,Cable Curl,Biceps,25.0,kgs,10,,,
2023-08-15,Lat Pulldown,Back,70.0,kgs,12,,,
2023-08-15,Lat Pulldown,Back,80.0,kgs,10,,,
2023-08-15,Lat Pulldown,Back,90.0,kgs,8,,,
2023-08-15,Lat Pulldown,Back,100.0,kgs,6,,,
2023-08-15,EZ-Bar Preacher Curl,Biceps,24.0,kgs,10,,,
2023-08-15,EZ-Bar Preacher Curl,Biceps,24.0,kgs,11,,,
2023-08-15,EZ-Bar Preacher Curl,Biceps,24.0,kgs,12,,,
2023-08-15,EZ-Bar Preacher Curl,Biceps,24.0,kgs,13,,,
2023-08-15,Lat Pulldown Close Grip,Back,80.0,kgs,8,,,
2023-08-15,Lat Pulldown Close Grip,Back,80.0,kgs,8,,,
2023-08-15,Lat Pulldown Close Grip,Back,90.0,kgs,8,,,
2023-08-15,Lat Pulldown Close Grip,Back,100.0,kgs,6,,,
2023-08-15,EZ-Bar Reverse Curl,Biceps,20.0,kgs,12,,,
2023-08-15,EZ-Bar Reverse Curl,Biceps,20.0,kgs,12,,,
2023-08-15,EZ-Bar Reverse Curl,Biceps,20.0,kgs,12,,,
2023-08-15,EZ-Bar Reverse Curl,Biceps,20.0,kgs,12,,,
2023-08-16,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-16,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-16,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-16,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,20,,,
2023-08-16,Cable Cross Lower Pec Focus,Chest,15.0,kgs,12,,,
2023-08-16,Cable Cross Lower Pec Focus,Chest,15.0,kgs,12,,,
2023-08-16,Cable Cross Lower Pec Focus,Chest,15.0,kgs,12,,,
2023-08-16,Cable Cross Lower Pec Focus,Chest,15.0,kgs,12,,,
2023-08-16,Dips Tricep Focused,Triceps,106.2,kgs,12,,,
2023-08-16,Dips Tricep Focused,Triceps,106.2,kgs,12,,,
2023-08-16,Dips Tricep Focused,Triceps,106.2,kgs,12,,,
2023-08-16,Dips Tricep Focused,Triceps,106.2,kgs,16,,,
2023-08-16,Flat Barbell Bench Press,Chest,80.0,kgs,8,,,
2023-08-16,Flat Barbell Bench Press,Chest,90.0,kgs,8,,,
2023-08-16,Flat Barbell Bench Press,Chest,110.0,kgs,7,,,
2023-08-16,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-08-16,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-08-16,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-08-16,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-08-16,Incline Dumbbell Bench Press,Chest,72.0,kgs,8,,,
2023-08-16,Incline Dumbbell Bench Press,Chest,85.0,kgs,8,,,
2023-08-16,Pull Over Chest focused,Chest,32.0,kgs,12,,,
2023-08-16,Pull Over Chest focused,Chest,32.0,kgs,12,,,
2023-08-16,Pull Over Chest focused,Chest,32.0,kgs,12,,,
2023-08-16,Incline Dumbbell Bench Press,Chest,90.0,kgs,6,,,
2023-08-17,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-17,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-17,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-17,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-17,Rear Delt Cable Fly,Shoulders,10.0,kgs,16,,,
2023-08-17,Rear Delt Cable Fly,Shoulders,10.0,kgs,17,,,
2023-08-17,Rear Delt Cable Fly,Shoulders,10.0,kgs,18,,,
2023-08-17,Rear Delt Cable Fly,Shoulders,10.0,kgs,19,,,
2023-08-17,Lateral Raise DB,Shoulders,16.0,kgs,16,,,
2023-08-17,Lateral Raise DB,Shoulders,16.0,kgs,16,,,
2023-08-17,Lateral Raise DB,Shoulders,16.0,kgs,16,,,
2023-08-17,Lateral Raise DB,Shoulders,16.0,kgs,26,,,
2023-08-17,Barbell Shrug,Back,80.0,kgs,10,,,
2023-08-17,Barbell Shrug,Back,80.0,kgs,10,,,
2023-08-17,Barbell Shrug,Back,90.0,kgs,10,,,
2023-08-17,Barbell Shrug,Back,110.0,kgs,12,,,
2023-08-17,Dumbbell Press,Shoulders,44.0,kgs,12,,,
2023-08-17,Dumbbell Press,Shoulders,48.0,kgs,12,,,
2023-08-17,Dumbbell Press,Shoulders,52.0,kgs,12,,,
2023-08-17,Dumbbell Press,Shoulders,56.0,kgs,12,,,
2023-08-17,Barbell Upright Row,Shoulders,30.0,kgs,12,,,
2023-08-17,Barbell Upright Row,Shoulders,30.0,kgs,12,,,
2023-08-17,Barbell Upright Row,Shoulders,30.0,kgs,12,,,
2023-08-17,Barbell Upright Row,Shoulders,30.0,kgs,12,,,
2023-08-17,Decline Situps,Abs,53.0,kgs,16,,,
2023-08-17,Decline Situps,Abs,53.0,kgs,16,,,
2023-08-17,Decline Crunch,Abs,27.0,kgs,20,,,
2023-08-18,Leg Extension Machine,Legs,56.5,kgs,6,,,
2023-08-18,Leg Extension Machine,Legs,63.5,kgs,6,,,
2023-08-18,Leg Extension Machine,Legs,70.5,kgs,6,,,
2023-08-18,Leg Extension Machine,Legs,77.5,kgs,6,,,
2023-08-18,Leg Extension Machine,Legs,85.5,kgs,12,,,
2023-08-18,Seated Leg Curl Machine,Legs,40.0,kgs,6,,,
2023-08-18,Seated Leg Curl Machine,Legs,47.0,kgs,6,,,
2023-08-18,Seated Leg Curl Machine,Legs,54.0,kgs,6,,,
2023-08-18,Seated Leg Curl Machine,Legs,61.0,kgs,6,,,
2023-08-18,Seated Leg Curl Machine,Legs,68.0,kgs,12,,,
2023-08-18,Standing Calf Raise Machine,Calves,155.0,kgs,10,,,
2023-08-18,Leg Press,Legs,137.0,kgs,17,,,
2023-08-18,Leg Press,Legs,162.0,kgs,13,,,
2023-08-18,Leg Press,Legs,187.0,kgs,13,,,
2023-08-18,Romanian Deadlift,Legs,50.0,kgs,10,,,
2023-08-18,Romanian Deadlift,Legs,60.0,kgs,10,,,
2023-08-18,Leg Extension Machine,Legs,98.5,kgs,12,,,
2023-08-18,Seated Leg Curl Machine,Legs,88.0,kgs,10,,,
2023-08-18,Standing Calf Raise Machine,Calves,165.0,kgs,10,,,
2023-08-18,Standing Calf Raise Machine,Calves,170.0,kgs,10,,,
2023-08-18,Standing Calf Raise Machine,Calves,175.0,kgs,10,,,
2023-08-18,Romanian Deadlift,Legs,60.0,kgs,13,,,
2023-08-18,Lunges KB,Legs,24.0,kgs,10,,,
2023-08-18,Lunges KB,Legs,24.0,kgs,10,,,
2023-08-19,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-19,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-19,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-19,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-19,Cable Cross Lower Pec Focus,Chest,15.0,kgs,12,,,
2023-08-19,Cable Cross Lower Pec Focus,Chest,15.0,kgs,12,,,
2023-08-19,Cable Cross Lower Pec Focus,Chest,20.0,kgs,12,,,
2023-08-19,Cable Cross Lower Pec Focus,Chest,20.0,kgs,12,,,
2023-08-19,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-08-19,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-08-19,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-08-19,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,25,,,
2023-08-19,Dips Tricep Focused,Triceps,106.2,kgs,12,,,
2023-08-19,Dips Tricep Focused,Triceps,106.2,kgs,12,,,
2023-08-19,Dips Tricep Focused,Triceps,106.2,kgs,12,,,
2023-08-19,Dips Tricep Focused,Triceps,106.2,kgs,12,,,
2023-08-19,Flat Barbell Bench Press,Chest,60.0,kgs,12,,,
2023-08-19,Flat Barbell Bench Press,Chest,90.0,kgs,8,,,
2023-08-19,Flat Barbell Bench Press,Chest,100.0,kgs,8,,,
2023-08-19,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-08-19,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-08-19,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-08-19,Push Down w. Rope,Triceps,12.5,kgs,12,,,
2023-08-19,Incline Barbell Bench Press,Chest,50.0,kgs,12,,,
2023-08-19,Incline Barbell Bench Press,Chest,70.0,kgs,12,,,
2023-08-19,Incline Barbell Bench Press,Chest,80.0,kgs,9,,,
2023-08-19,Incline Barbell Bench Press,Chest,70.0,kgs,13,,,
2023-08-19,Pull Over Chest focused,Chest,32.0,kgs,12,,,
2023-08-19,Pull Over Chest focused,Chest,34.0,kgs,10,,,
2023-08-19,Pull Over Chest focused,Chest,36.0,kgs,8,,,
2023-08-20,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-20,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-20,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-20,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-20,Pull Up,Back,106.2,kgs,8,,,
2023-08-20,Pull Up,Back,106.2,kgs,8,,,
2023-08-20,Pull Up,Back,106.2,kgs,8,,,
2023-08-20,Pull Up,Back,106.2,kgs,8,,,
2023-08-20,Dumbbell Hammer Curl,Biceps,20.0,kgs,12,,,
2023-08-20,Dumbbell Hammer Curl,Biceps,24.0,kgs,10,,,
2023-08-20,Dumbbell Hammer Curl,Biceps,28.0,kgs,10,,,
2023-08-20,Dumbbell Hammer Curl,Biceps,32.0,kgs,11,,,
2023-08-20,Lat Pulldown,Back,70.0,kgs,8,,,
2023-08-20,Lat Pulldown,Back,75.0,kgs,8,,,
2023-08-20,Lat Pulldown,Back,80.0,kgs,8,,,
2023-08-20,Lat Pulldown Close Grip,Back,70.0,kgs,10,,,
2023-08-20,Lat Pulldown Close Grip,Back,80.0,kgs,10,,,
2023-08-20,Lat Pulldown Close Grip,Back,90.0,kgs,8,,,
2023-08-20,EZ-Bar Preacher Curl,Biceps,25.0,kgs,10,,,
2023-08-20,EZ-Bar Preacher Curl,Biceps,25.0,kgs,10,,,
2023-08-20,EZ-Bar Preacher Curl,Biceps,30.0,kgs,8,,,
2023-08-20,EZ-Bar Preacher Curl,Biceps,25.0,kgs,10,,,
2023-08-20,Seated Cable Row Narrowgrip,Back,60.0,kgs,10,,,
2023-08-20,Seated Cable Row Narrowgrip,Back,70.0,kgs,10,,,
2023-08-20,Hammer Strength Row,Back,60.0,kgs,14,,,
2023-08-20,Hammer Strength Row,Back,40.0,kgs,13,,,
2023-08-20,Hammer Strength Row,Back,40.0,kgs,13,,,
2023-08-20,Hammer Strength Row,Back,50.0,kgs,10,,,
2023-08-20,Hammer Strength Row,Back,50.0,kgs,10,,,
2023-08-20,Hammer Strength Row,Back,50.0,kgs,14,,,
2023-08-20,Hammer Strength Row,Back,50.0,kgs,14,,,
2023-08-20,EZ-Bar Reverse Curl,Biceps,20.0,kgs,12,,,
2023-08-20,EZ-Bar Reverse Curl,Biceps,20.0,kgs,12,,,
2023-08-20,EZ-Bar Reverse Curl,Biceps,20.0,kgs,12,,,
2023-08-20,EZ-Bar Reverse Curl,Biceps,20.0,kgs,15,,,
2023-08-21,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-21,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-21,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-21,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-21,Rear Delt Cable Fly,Shoulders,5.0,kgs,12,,,
2023-08-21,Rear Delt Cable Fly,Shoulders,5.0,kgs,12,,,
2023-08-21,Lateral Raise DB,Shoulders,18.0,kgs,15,,,
2023-08-21,Lateral Raise DB,Shoulders,18.0,kgs,15,,,
2023-08-21,Lateral Raise DB,Shoulders,18.0,kgs,15,,,
2023-08-21,Lateral Raise DB,Shoulders,16.0,kgs,25,,,
2023-08-21,Barbell Shrug,Back,80.0,kgs,10,,,
2023-08-21,Barbell Shrug,Back,90.0,kgs,10,,,
2023-08-21,Barbell Shrug,Back,100.0,kgs,10,,,
2023-08-21,Dumbbell Press,Shoulders,48.0,kgs,12,,,
2023-08-21,Dumbbell Press,Shoulders,52.0,kgs,12,,,
2023-08-21,Dumbbell Press,Shoulders,56.0,kgs,12,,,
2023-08-21,Dumbbell Press,Shoulders,60.0,kgs,12,,,
2023-08-21,Barbell Upright Row,Shoulders,20.0,kgs,13,,,
2023-08-21,Barbell Upright Row,Shoulders,20.0,kgs,13,,,
2023-08-21,Barbell Upright Row,Shoulders,20.0,kgs,15,,,
2023-08-21,Barbell Upright Row,Shoulders,20.0,kgs,21,,,
2023-08-21,Rear Delt Cable Fly,Shoulders,5.0,kgs,15,,,
2023-08-21,Rear Delt Cable Fly,Shoulders,5.0,kgs,15,,,
2023-08-21,Rear Delt Cable Fly,Shoulders,5.0,kgs,17,,,
2023-08-21,Rear Delt Cable Fly,Shoulders,5.0,kgs,17,,,
2023-08-21,Rear Delt Cable Fly,Shoulders,5.0,kgs,20,,,
2023-08-21,Rear Delt Cable Fly,Shoulders,5.0,kgs,20,,,
2023-08-21,Barbell Shrug,Back,110.0,kgs,10,,,
2023-08-22,Lying Leg Curl Machine,Legs,25.0,kgs,8,,,
2023-08-22,Lying Leg Curl Machine,Legs,32.0,kgs,6,,,
